Name,Northing,Easting,Elevation,Description
3748,5018.055501,4984.434455,100.126992,TE_T_A10_58
3749,5017.951003,4984.298571,100.138434,TE_T_A10_46
3750,5017.96609,4984.323827,100.139136,TE_T_A10_46
3751,5017.858701,4984.233985,100.140277,TE_T_A10_38
3752,5017.878024,4984.26215,100.140962,TE_T_A10_38
3758,5018.274022,4984.93085,100.420786,TP-T-A10-47
3759,5018.089899,4984.730252,100.376812,TP-T-A10-31
3760,5018.19834,4984.784775,100.405255,TP-T-A10-31
3761,5018.115325,4984.808015,100.396206,TP-T-A10-31
3762,5018.140011,4984.741015,100.39916,TP-T-A10-31
3763,5017.994718,4984.619198,100.39632,TP-T-A10-48
3765,5017.957946,4984.539941,100.37835,TE-T-A10-55
3766,5017.772181,4984.477457,100.387558,TE-T-A10-35
3767,5017.763279,4984.454865,100.342456,TE-T-A10-35
3768,5017.751108,4984.320999,100.358522,TE-T-A10-60
3769,5018.108769,4984.98924,100.386386,TE-T-A10-45
3770,5018.134076,4985.02185,100.390321,TE-T-A10-45
3772,5017.991997,4984.951784,100.37955,TE-T-A10-59
3773,5018.007799,4984.806973,100.392936,TE-T-A10-51
3774,5017.861599,4984.593432,100.374722,TE-T-A10-32
3775,5017.863264,4984.663411,100.381631,TE-T-A10-32
3776,5017.839619,4984.622821,100.380178,TE-T-A10-32
3777,5017.895698,4984.632769,100.380289,TE-T-A10-32
3778,5017.692733,4984.558254,100.384687,TE-T-A10-40
3779,5017.716034,4984.574305,100.390746,TE-T-A10-40
3780,5017.61205,4984.444429,100.361079,TE-T-A10-56
3782,5018.013182,4985.107143,100.400586,TE-T-A10-34
3783,5017.977595,4985.095623,100.403416,TE-T-A10-34
3784,5017.89495,4984.940121,100.372723,TE-T-A10-44
3785,5017.762454,4984.917223,100.381242,TE-T-A10-57
3786,5017.723719,4984.77925,100.396356,TE-T-A10-49
3787,5017.703009,4984.763414,100.398288,TE-T-A10-49
3788,5017.706943,4984.738788,100.392899,TE-T-A10-36
3789,5017.683201,4984.712932,100.383839,TE-T-A10-36
3790,5017.4516,4984.488451,100.352732,TE-T-A10-42
3791,5017.47809,4984.495445,100.363259,TE-T-A10-42
3792,5017.910994,4985.240422,100.365799,TE-T-A10-41
3793,5017.891574,4985.224274,100.377666,TE-T-A10-41
3794,5017.748327,4985.076657,100.410516,TE-T-A10-43
3795,5017.672202,4985.01324,100.416335,TE-T-A10-50
3796,5017.591691,4984.9018,100.404569,TE-T-A10-52
3797,5017.428131,4984.756242,100.365711,TE-T-A10-53
